data = {
numObjects = 63;
types = {
{ --player_start
baseType = 0;
baseId = 0;
posX = 0;
posY = -30.25;
posZ = 0;
rotX = 0;
rotY = 0;
rotZ = 0;
}
,{ --star_pickup_1
baseType = 0;
baseId = 1;
posX = -11.3446638;
posY = -9.807120785;
posZ = 0;
rotX = 0;
rotY = 0;
rotZ = 0;
}
,{ --star_pickup_2
baseType = 0;
baseId = 1;
posX = 1.24592006;
posY = 51.87402236;
posZ = 0;
rotX = 0;
rotY = 0;
rotZ = 0;
}
,{ --star_pickup_3
baseType = 0;
baseId = 1;
posX = 45.88526283;
posY = 30.12665024;
posZ = 0;
rotX = 0;
rotY = 0;
rotZ = 0;
}
,{ --star_pickup_4
baseType = 0;
baseId = 1;
posX = 13.38865703;
posY = -11.11402218;
posZ = 0;
rotX = 0;
rotY = 0;
rotZ = 0;
}
,{ --star_pickup_5
baseType = 0;
baseId = 1;
posX = -0.05371404115;
posY = 22.29614282;
posZ = 0;
rotX = 0;
rotY = 0;
rotZ = 0;
}
,{ --star_pickup_6
baseType = 0;
baseId = 1;
posX = -42.57524719;
posY = 32.75671168;
posZ = 0;
rotX = 0;
rotY = 0;
rotZ = 0;
}
,{ --sprite_light_1
baseType = 2;
baseId = 7000;
posX = -2.5;
posY = -27.64777708;
posZ = -5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_2
baseType = 2;
baseId = 7000;
posX = 2.5;
posY = -27.64777708;
posZ = -5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_3
baseType = 2;
baseId = 7000;
posX = 2.5;
posY = -27.64777708;
posZ = 5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_4
baseType = 2;
baseId = 7000;
posX = -2.5;
posY = -27.64777708;
posZ = 5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_5
baseType = 2;
baseId = 7000;
posX = -2.5;
posY = 44.85222292;
posZ = -5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_6
baseType = 2;
baseId = 7000;
posX = 2.5;
posY = 44.85222292;
posZ = -5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_7
baseType = 2;
baseId = 7000;
posX = 2.5;
posY = 44.85222292;
posZ = 5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_8
baseType = 2;
baseId = 7000;
posX = -2.5;
posY = 44.85222292;
posZ = 5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
