data = {
numObjects = 46;
types = {
{ --player_start
baseType = 0;
baseId = 0;
posX = 0;
posY = 3.5;
posZ = 0;
rotX = 0;
rotY = 180;
rotZ = 0;
}
,{ --star_pickup_1
baseType = 0;
baseId = 1;
posX = -12.5;
posY = 15;
posZ = 0;
rotX = 0;
rotY = 180;
rotZ = 0;
}
,{ --star_pickup_2
baseType = 0;
baseId = 1;
posX = 12.5;
posY = 15;
posZ = 0;
rotX = 0;
rotY = 180;
rotZ = 0;
}
,{ --star_pickup_3
baseType = 0;
baseId = 1;
posX = 0;
posY = -5;
posZ = 0;
rotX = 0;
rotY = 180;
rotZ = 0;
}
,{ --sprite_light_1
baseType = 2;
baseId = 7000;
posX = -2.5;
posY = 6.102222919;
posZ = -5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_2
baseType = 2;
baseId = 7000;
posX = 2.5;
posY = 6.102222919;
posZ = -5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_3
baseType = 2;
baseId = 7000;
posX = 2.5;
posY = 6.102222919;
posZ = 5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_4
baseType = 2;
baseId = 7000;
posX = -2.5;
posY = 6.102222919;
posZ = 5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_5
baseType = 2;
baseId = 7000;
posX = -2.5;
posY = -11.39777708;
posZ = -5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_6
baseType = 2;
baseId = 7000;
posX = 2.5;
posY = -11.39777708;
posZ = -5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_7
baseType = 2;
baseId = 7000;
posX = 2.5;
posY = -11.39777708;
posZ = 5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_8
baseType = 2;
baseId = 7000;
posX = -2.5;
posY = -11.39777708;
posZ = 5.092885017;
rotY = 0;
spriteResId = 30;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_9
baseType = 2;
baseId = 7000;
posX = -37.5;
posY = -6.5625;
posZ = -5;
rotY = 0;
spriteResId = 31;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_10
baseType = 2;
baseId = 7000;
posX = -37.5;
posY = -6.5625;
posZ = 5;
rotY = 0;
spriteResId = 31;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_11
baseType = 2;
baseId = 7000;
posX = -32.5;
posY = -6.5625;
posZ = 5;
rotY = 0;
spriteResId = 31;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_12
baseType = 2;
baseId = 7000;
posX = -25;
posY = -9.0625;
posZ = -5;
rotY = 0;
spriteResId = 31;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_13
baseType = 2;
baseId = 7000;
posX = -25;
posY = -9.0625;
posZ = 5;
rotY = 0;
spriteResId = 31;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_14
baseType = 2;
baseId = 7000;
posX = -20;
posY = -9.0625;
posZ = 5;
rotY = 0;
spriteResId = 31;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_15
baseType = 2;
baseId = 7000;
posX = -22.5;
posY = 8.4375;
posZ = -5;
rotY = 0;
spriteResId = 31;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_16
baseType = 2;
baseId = 7000;
posX = -22.5;
posY = 8.4375;
posZ = 5;
rotY = 0;
spriteResId = 31;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_17
baseType = 2;
baseId = 7000;
posX = -17.5;
posY = 8.4375;
posZ = 5;
rotY = 0;
spriteResId = 31;
spriteType = 0;
w = 3;
h = 3;
d = 0;
r = 255;
g = 255;
b = 255;
a = 255;
}
,{ --sprite_light_18
baseType = 2;
baseId = 7000;
